2016120719405724b0d4b6252478adef,\xc2\xbc\xcf\xf1,e2b1e03e66f5a0b834142c498b713b58,d0c745a63ed55235ba0d1d97fa38c81a80e21b14,7590e842253364e1c39d1932667b6828e16f482f3f8055968437f485d0e0ff22,fb1c297a69e491c705a8b3826bf9e38888288ac869ee064fbaf17d8539ab4edad298e641eef30fa4daaf94f946dfad0548c041215c88bc64cc57765b03af04b6,07-DEC-16,07-DEC-16,http://hjvhj.com/yyer,http://hjvhj.com/yyer/%C2%BC%CF%F1.apk,1FE17CAA57D78704B14149B48C810C66ED3D3ECCF183A8BDCE10FFBC42D4BA66F042AB4D6E34413FC056364B5230D4C0DE5BA201ABEEFACB2AB68CBCFEFF8C4E83EB0F311ABAC53989AFF90E82B52CE4832339FB26329C92832339FB26329C92832339FB26329C92832339FB26329C9286ED6B9431954DD3,81,2,61,8,19,103.42.29.18,中国-华东-山东省--,103.42.29.18,中国-华东-山东省--,205,300                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
201612071950163b006538877dfa002a,MapOnline,b27aa04ea8ff6d867e23733b8a441ba1,de108975b1ec0be2fbc6bea08b5e8b73674f1f80,7205ca795738e20e3c309b11b351a0a66c84ec12db7f00cbf67ded306bcb9ba8,0b4ec4a456dd6b3a583b2d6b150ace91d28784e6d3ae6d0e7e7b35573f8a6f28f9c1b9d67ff91f3fc836ea2411414549b65766396afd23dc07771ba214db78d4,07-DEC-16,08-DEC-16,http://www.track110.com/,http://www.track110.com/download/MapOnline.apk,E113.1,2,0,40,8,21,120.25.160.147,中国-华南-广东省-深圳市-阿里云,120.25.160.147,中国-华南-广东省-深圳市-阿里云,730,524                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       
201612071950566e0f369e4a6f2d73b8,luxiang,e088597f4b72ac4e191f7fbf22613851,e805281172ecc23f8a9c8e5d930a24522cb558e2,b2e3610c1bf4641a89aa19e1683979f14056c70bf4e0efc09f35efb15121b33b,ca0262b0a963fe590f8463eabd16ea97984a4bec57861b4b24d78dbea7cf4157da549362e88ef3d270cd20a41abe59a2273b44b758dc7ec2def9898a22419a95,07-DEC-16,07-DEC-16,http://hrbqjf.cn/gred,http://hrbqjf.cn/gred/luxiang.apk,A9AF6F8403096B0D8A8016556177F2AC4D6E430727391BF1385884C407AD9D1213095489620D8F5B1EA19E7AE2F39217C056364B5230D4C06C4ACD1B392D0FA7F7CA815D28A95DB869F0672AAE659BC4225D7504419C681E832339FB26329C92832339FB26329C92832339FB26329C92832339FB26329C92521CE764DCFFBD51,81,2,34,8,19,103.242.1.237,香港--香港特别行政区--china Telecom,103.242.1.237,香港--香港特别行政区--china Telecom,208,300                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
20161207204331a0ec2329b728690358,shipin,4b8e958880d3ae4fa88547b365187bc2,5c44e617fdd9ab0d62e206b4dcfacbae93932bd3,93672cde8a1e86372e073c3e4aa361c3dd4f3bc41760dbe83686d0911b37f822,ec98df48c5a3bda0fd42702fc47c5d142e0ff60bd53012377c24c03e9b7d1c54c21d5868f63ac6a859ae89267837f91efd1a371895e60f4f5d9902c512ac5275,07-DEC-16,07-DEC-16,http://wjndq.com/hyrs,http://wjndq.com/hyrs/shipin.apk,35AA8FAF79F71709A9F2A2D91201CB2D265F6EE5448E2B44AEC14E79F7E85268704D078ABDE98F19753DCE0CBAF9F648286F026F88CDCDF04A69C3355D2A239C8525D3F52EADF7F9832339FB26329C92832339FB26329C92832339FB26329C92832339FB26329C92521CE764DCFFBD51,81,2,45,8,19,103.242.1.250,香港--香港特别行政区--china Telecom,103.242.1.250,香港--香港特别行政区--china Telecom,204,300                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
201612072101017d7d4f036d6de599df,jtcy_5,a4cff74df8efea9dff494c6994abd432,39bdecf17d98852538d9e1aae57930b9b52670ab,718a745c255d5c920485a5a4034d75f0db537a1714bc05ef9c25e9f75ed6cb6e,15a96067530ffb92b0b6db42bbfa99d66d1f855520589d0b5d2a9bdabd016a6fdca7c102d4283179536f51edc18b5471e7ee6fe5579a5aec27fb15f8434bd2cf,07-DEC-16,17-DEC-16,http://jituancaiyun.com/,http://download.cdn.jituancaiyun.com/release/jtcy_5.7.0-2.apk,B1AF8C9E2801C6E68C32B5F7C34813F33328133971C14AAE780AD93115CB8A7D1F6866EB6393DA8CD185C83D30CCCE11E8ED88DB4E49E66CD921DEB9E3CFC6B2F3C5FCA8B818D64F9C2F6A33C54617149C2F6A33C546171441B9A51B0E72CC7C832339FB26329C92832339FB26329C92832339FB26329C92832339FB26329C92832339FB26329C92832339FB26329C92832339FB26329C92832339FB26329C92832339FB26329C92832339FB26329C92521CE764DCFFBD51,12,0,83,15,24,124.232.157.98,中国-华中-湖南省-长沙市-电信,124.232.157.98,中国-华中-湖南省-长沙市-电信,21115,2962                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                
201612072102261e6296901339fbe7df,shipin,b09e4473cbcbddea7e6f0946eeff620a,2accc6adeabbc7afcde3ed9f26a5f85d32ec5451,32601d71d5eea2b765c114a5523271e16e9c3f73a027131f14b9fd6aff1b24b0,6af8ff2ec65f975d66a109d5838028ab20828d02ea8cb945535dfc96032a9af0b5affcf2ad79b57d0aa6724cb41e9c93be9cf0f670c99395eb7f8ee964f973cb,07-DEC-16,07-DEC-16,http://xmndt.com/hyrs,http://xmndt.com/hyrs/shipin.apk,9799594D4C9DEE5CBC66DC8E6AD3078B244CAC340888E17C0A39399B934C7D06F82DA755B12A02D38610AEAD41A347CEC47749573228E0C02AB68CBCFEFF8C4E167D2EC97E1CDD4F6A6B6EE81D605B29832339FB26329C92832339FB26329C92832339FB26329C9286ED6B9431954DD3,81,2,66,8,19,103.242.1.250,香港--香港特别行政区--china Telecom,103.242.1.250,香港--香港特别行政区--china Telecom,204,300                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
201612072124309ae1ccd7f3a722f08f,luxiang,75270e00962fc74f6d7055dc72f61f84,8eee92129e0dddb2b0a05022b43acd9ece8d9df7,df95d25140b196a83c4b5668b64a4e06b2f2b7e322c6dcb181e11c7e187d308a,0a0cedc4dbccfcfa2f756f788b183741673d38c2ec1f364dec9678fe854a79cdb2abe1dd65be3a514896a40db8539dbe673a8da5af1b938ce40218e3de29f0e6,07-DEC-16,07-DEC-16,http://njhyjd.cn/BuLg,http://njhyjd.cn/BuLg/luxiang.apk,E5B4750622F58B5969D62BAEA473E905D9405D3C7598024791DFA7CF7F651972840FF276A28185C842B19508F49A32EFAE635E296F266DF56CE2F85461E384AB48AFE2CE5153A99FED0E176177109500A2779774CDBBEA73832339FB26329C92832339FB26329C92832339FB26329C92832339FB26329C92521CE764DCFFBD51,81,2,33,8,19,103.42.29.103,中国-华东-山东省--,103.42.29.103,中国-华东-山东省--,208,300                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        
20161207212716ceaa8a32c839632e5e,jjgn,68711b2db766a9055265359739bbae5a,61259c59a291ea41e934c409674d335cfe51d640,019a7430b244640dfbd7b0007ed9fbf07e3c5f13b6f91abe5b794941888e3703,3c7af715d91baf4b425a0b91fdca49eb3971f0afedb8f2b97b621a1e4b20e5c5c4af1a90636be8871ba44721fda2a9b859be53e49cb7bc2c09c5682ba2555e0b,07-DEC-16,29-MAR-17,http://www.zqlx168.cn/,http://www.zqlx168.cn/jjgn.apk,02E18FE78C8F2DADAB5F2F19069F5093EE9028CFE8FCB47422FF654A34F11294A2E0EB12CB4812A54C8EE084CEEF3642AC42C261EDAA0D279537559CB3BCBBA3ABBE2884092EB9A1D0C332C7F8E07B345849EF59FDAB8FCE6F9F74760B2E1DB7B8B0EF41EB7AD2DECFD49743215DF96D2036E05C07AC346D5EED34B28E5C5EE3F0394EC73CA8966D978FC3DC8B52749C76589E275EE29E7BF627980E41DDA2E3B1AF8C9E2801C6E64849DB38B1F4DFEEC3A9F7D6B95D3F22C06B279487C5BE1FE63C0EDEC3D57E7174465D2AC46C119D365F7D0236B6DC3B45CCDF37FF795543832339FB26329C92832339FB26329C92832339FB26329C92832339FB26329C92832339FB26329C92521CE764DCFFBD51,11,0,600,9,19,121.201.3.108,中国-华南-广东省-中山市-睿江科技,121.201.3.108,中国-华南-广东省-中山市-睿江科技,4354,856                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               
20161207224248338078489edb619f55,\xc2\xbc\xcf\xf1,369979f4e4c306b814101c61f9eddd90,954abb7a7bec5a3b37d73104fb96e27aad91cdc5,7dd9e85c33e7c74cfa1f9a9a125a34ddcd336430530ba25486a965488ae965a5,06456ac39fba2d3dc37ecbba537d166fe08741f7903174c60fefde03b2cce56c999558a90362a7fcd76349d57db7956fcf4c4b36c86e81d199e4e6e0b6afa52f,07-DEC-16,07-DEC-16,http://hwhum.com/qwer,http://hwhum.com/qwer/%C2%BC%CF%F1.apk,493C81DAA5CF740C7ECC3D20695E6A8CCE10FFBC42D4BA66F042AB4D6E34413FC056364B5230D4C02099AF76BAA550902AB68CBCFEFF8C4E7D0E6DFCF7131E4F89AFF90E82B52CE4832339FB26329C92832339FB26329C92832339FB26329C92832339FB26329C92521CE764DCFFBD51,81,2,61,8,19,103.228.130.77,香港--香港特别行政区--NEWWORLDTEL,103.228.130.77,香港--香港特别行政区--NEWWORLDTEL,205,300                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          
20161207201856dde87c0db425715618,luxiang,bb0cdffc5e68c872c49a87568dfa0b5e,54bef6f756112da56870b4657a40dd4196f8f71c,85c5badfdc85f861f201e6f7a08c951139ec302625b3f0c1215336e5d10045f5,d3f095467c2bb36942761af55d187f24a91736a5f5ce9a4a9444bb8dec0e7248d1e1053b7217e593afc3e5d4c5824ef500992ab58896a3f296a59ca17b2d23b1,07-DEC-16,07-DEC-16,http://jcqlsm.cn/gred,http://jcqlsm.cn/gred/luxiang.apk,A2A06E52FB33D6E51C4FE0CA70144400106665D93C8B02FD66BCB3178F40DF77B419CEBBB7A8C3D8AF4F6B54DE84A09CE674E88381C64DEB0359095512A5762B06813880EFEEAF9B69F0672AAE659BC4225D7504419C681E832339FB26329C92832339FB26329C92832339FB26329C92832339FB26329C92832339FB26329C92832339FB26329C9286ED6B9431954DD3,81,2,29,8,19,45.125.14.59,中国-华南-广东省-广州市-,45.125.14.59,中国-华南-广东省-广州市-,208,300                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              
20161207203309f7eef9cf98d02900d1,WeiGA,279d3694219d100c8c4ae374c0d16fba,3a696b4efa8bc756c3e9922d71eb9af53e7d7697,fdbda3c9712cc8b204d67d95ce7bca3cb791c523b840eb8644d140b9b97b4afe,58fb96d223321f9b9cc4b17454ad50b292e825734a06fd2ced5b869ae3fca84a644ddd8b1a0318026a80c978d1cb1772e36e2167cdbb6ebe44df6826c8ffb673,07-DEC-16,21-DEC-16,http://www.weiguanai.cn/,http://download.weiguanai.cn/weiguanai/apk/new/WeiGA.apk,CF5DF33529850B1222FC4F4BD26C0D899CB5C3DAFE089482CBD4EC4F44240AA20529187C3438CE8D48AFE2CE5153A99F620CD96861B2F4C8A3910A3B8A710D901F41E1022C5A270DBCB9910D764C49648AC0C4670FE7E1E5F57E8000A48B496DC4392ED0511595C5D7F7CB03E3C7D45DAA1C0A948F57F7B162963A1893806F5B1DDD1E07F1435A16832339FB26329C92832339FB26329C92832339FB26329C92832339FB26329C92832339FB26329C92832339FB26329C92832339FB26329C92832339FB26329C92832339FB26329C92832339FB26329C92832339FB26329C92832339FB26329C92832339FB26329C92832339FB26329C92832339FB26329C92832339FB26329C92832339FB26329C92832339FB26329C92521CE764DCFFBD51,8,0,350,8,21,123.56.197.115,中国-华北-北京市-北京市-阿里云,123.56.197.115,中国-华北-北京市-北京市-阿里云,39393,4354                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   
20161207204417f076c84cc38d136761,luxiang,d876ce2e67b447339662a7a3a0ea492b,3dce9087b64bb4d6f3b2aee601f95aebaec4ce71,df2594631f4811e1ad62f92c81e447d01bb0559cd7f7fd667fe112f973d736cf,b2369608f83e45066838b9cf57e7b9d31a1ccb9ffa59739b0b1e7948f21490e334137cb2301a3838628698ad13e8d42e145732319868f028a93ca7e75932543c,07-DEC-16,07-DEC-16,http://hrbqjf.cn/efgh,http://hrbqjf.cn/efgh/luxiang.apk,C9778181D63A8E7987A1E5DBAB04A0D1A9F2A2D91201CB2D265F6EE5448E2B44840FF276A28185C842B19508F49A32EF1DE4257F616360F009E31D23B650EECFCBB4DFA5A6B6AB404F161BE692F69E2A832339FB26329C92832339FB26329C92832339FB26329C92832339FB26329C9286ED6B9431954DD3,81,2,64,8,19,103.242.1.237,香港--香港特别行政区--china Telecom,103.242.1.237,香港--香港特别行政区--china Telecom,208,300                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
201612072104067932c5d499aca70666,ad,367d7603dead4cdcb030ec3e1a6ecb5e,a6cd607d7d6c6d92a35431226436eae815b6f8bf,8cb934ee219d8d189330e1686be4a85e371482ead5ad9d60c138294571fa8a38,21863ae2aedbf217456e9b3ad1e1982efd3d7b713402ade1780d4541b64137049ad7fc042281bc7226ef8469c947d2b930b930b31f5e893ae9be4416a50201d0,07-DEC-16,07-DEC-16,http://xs.hbxjdz.cn/,http://59.110.6.194/views/hhbk/downloads/ad.apk,8528668F16E953C615EBAFD10BF720DBE910091B56E374744FAEF3F0D705A9323826B4BACA8FF187CC61B2C75A463D37CF5DF33529850B126A045A5C81EC085FB73F485EA3EA91068EE2A444EA42E36548AFE2CE5153A99F59C63A35B776F546ABA004EE7E3D893043E736D6D90EE2C5BB6A62895463092E4D2830B3ADBB94E1007B10E3E049D07999755583E1769A7F832339FB26329C92832339FB26329C92832339FB26329C92832339FB26329C92832339FB26329C92832339FB26329C92832339FB26329C92832339FB26329C92832339FB26329C92832339FB26329C92832339FB26329C92832339FB26329C92832339FB26329C92832339FB26329C92832339FB26329C92832339FB26329C92832339FB26329C92521CE764DCFFBD51,60,1,167,11,19,59.110.6.194,中国-华北-北京市-北京市-阿里云,59.110.6.194,中国-华北-北京市-北京市-阿里云,5902,3885                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      
2016120721065482d07abd80516c8f48,didi_psngr,29b95ff530c038fd9632c8d1eef79e20,f1ceb25e4e3609e1f10f17a94c17ae4aa6d07adf,5a640e1b53fce21c1ac480bf7d5746fb7c25778aabe2547489d60209a829c738,8b3a578c472458489e320522105e9b4255ffc171b7d787a17694d8293adba559b9f5c84693c23cf5a90aab26a39ea6a3b728fb5d41b92d36a310ba430df4ab43,07-DEC-16,08-DEC-16,http://www.udache.com/,http://dldir1.qq.com/diditaxi/apk/didi_psngr.apk,A3285CED64748AF0CCF76B5AE0FD6A848F0CC929EEFE5D2C1DDD6B4BAB3D32E811533B6AD2ED9C6C01CA6A4CFFFE82421C44B82B61AB1A5C1B6586B4158E7ED8044C79C9BD8B08C53FC46BE83A09BDDA9849FF60B28FC351289DA9A3AE17C77EEBE36CBFC5DB710E0782539E3B3EAAE81DFFC110189C95D43C3AAEE4F3BE6D879B299243C43F224651EEA4EA35E8CE87F1A1F11C95178EF6BC96794D4E7332580A3A808EB8B47443D15B12101431518804AE1428C4C53E8F0F258C1AB58F56A26E7C68982DB823E117CE9F570F0577F8832339FB26329C92832339FB26329C92832339FB26329C92832339FB26329C92832339FB26329C92832339FB26329C92832339FB26329C92832339FB26329C92832339FB26329C92521CE764DCFFBD51,69,1,972,15,15,101.226.90.199,中国-华东-上海市-上海市-电信,218.75.176.175,中国-华中-湖南省-岳阳市-电信,27621,16279                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         
20161207212505d9472d37ca0c8ff516,360MobileSafe,8f5532e8f1d25dd2ae78453834620485,54e8a452e291742c5b4576c405891e0e93b48f1d,92d8f9cd375a6bc363b9f546437b0564f42f913aa38402a26c70b22f39abbae1,285a8c6e00564ad4ff8ce7f89ea8acf315cf06c1e63ad9857eadf7ab82d4cc95ab95ade3e70693028c5f4b2dbe4715d1fbbc6f68f28883a0454ec00d6cff2dab,07-DEC-16,03-APR-17,http://tu.360.cn/2fm7w,http://msoftdl.360.cn/mobilesafe/shouji360/360safe/6002122/360MobileSafe.apk,F3507306D88268447766E01B4FEB2146E8035A7430050A217AE4AE0BC5722CC1946873FC18EE756F832339FB26329C92832339FB26329C92832339FB26329C92832339FB26329C9286ED6B9431954DD3,76,2,130,15,19,220.181.150.254,中国-华北-北京市-北京市-电信,175.6.229.76,中国-华中-湖南省-衡阳市-电信,10822,3878                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            
